CustomerID,Age,Gender,Occupation,AnnualIncome,MaritalStatus,EducationLevel,City,CityTier,AccountType,AccountAgeMonths,AvgMonthlyBalance,CreditScore,LoanType,LoanStatus,EMI,HasCreditCard,CardUtilizationPct,PriorCampaignContacts,DaysSinceLastCampaignContact,PriorCampaignOutcome,_persona_archetype
CUST00810,27,Female,Business Owner,864019.76,Single,Tertiary,Nagpur,Tier2,Savings,125,853873.55,685,None,None,0.0,1,34.0,0,,Never Contacted,Business Growth
CUST00811,31,Male,Salaried,1839626.4,Married,Secondary,Indore,Tier2,Savings,85,290744.56,844,Home Loan,Active,29017.82,1,6.5,0,,Never Contacted,Priority Affluent
CUST00812,50,Female,Business Owner,2676534.72,Married,Tertiary,Lucknow,Tier2,Savings,139,561412.76,761,Auto Loan,Active,27729.83,1,16.7,0,,Never Contacted,Priority Affluent
CUST00813,33,Female,Business Owner,2679738.09,Married,Tertiary,Pune,Tier1,Savings,62,920829.39,736,Home Loan,Closed,0.0,1,33.7,2,183.0,Failure,Business Growth
CUST00814,47,Female,Retired,145741.42,Married,Unknown,Indore,Tier2,Savings,104,8562.06,637,None,None,0.0,0,0.0,0,,Never Contacted,Dormant Inactive
CUST00815,42,Female,Salaried,214328.28,Married,Secondary,Ahmedabad,Tier2,Savings,47,60698.11,702,Home Loan,Active,3040.3,1,34.2,0,,Never Contacted,Mass Salaried Regular
CUST00816,21,Female,Self-Employed,351890.48,Single,Secondary,Pune,Tier1,Savings,237,5927.6,360,None,None,0.0,1,76.5,0,,Never Contacted,Credit Stressed
CUST00817,49,Female,Salaried,571485.74,Married,Primary,Jaipur,Tier2,Savings,217,26293.72,328,Auto Loan,Active,12018.79,1,73.8,0,,Never Contacted,Credit Stressed
CUST00818,29,Female,Salaried,272508.47,Single,Tertiary,Patna,Tier3,Savings,81,11379.93,717,Home Loan,Closed,0.0,1,18.7,0,,Never Contacted,Young Digital
CUST00819,26,Male,Retired,208662.69,Single,Tertiary,Coimbatore,Tier2,Savings,163,6918.38,638,None,None,0.0,0,0.0,0,,Never Contacted,Dormant Inactive
CUST00820,33,Female,Professional,789346.79,Single,Tertiary,Pune,Tier1,Savings,175,75380.38,643,Home Loan,Active,8484.81,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST00821,39,Female,Business Owner,1180534.32,Married,Tertiary,Nagpur,Tier2,Current,127,441806.38,868,Home Loan,Active,16758.51,1,13.7,0,,Never Contacted,Priority Affluent
CUST00822,40,Female,Retired,217806.98,Single,Primary,Kochi,Tier2,Savings,169,2606.86,703,None,None,0.0,0,0.0,0,,Never Contacted,Dormant Inactive
CUST00823,28,Male,Salaried,782459.97,Single,Secondary,Pune,Tier1,Savings,72,68190.3,660,Home Loan,Active,13170.89,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST00824,59,Female,Salaried,437652.95,Divorced,Secondary,Pune,Tier1,Current,65,10746.46,607,None,None,0.0,0,0.0,0,,Never Contacted,Dormant Inactive
CUST00825,25,Female,Self-Employed,528636.84,Single,Secondary,Patna,Tier3,Salary,128,5497.03,486,Home Loan,Closed,0.0,1,72.6,0,,Never Contacted,Credit Stressed
CUST00826,56,Female,Business Owner,4085062.68,Divorced,Tertiary,Patna,Tier3,Savings,14,1140590.88,858,Personal Loan,Closed,0.0,1,5.4,0,,Never Contacted,Priority Affluent
CUST00827,36,Male,Salaried,403018.2,Married,Primary,Nagpur,Tier2,Current,13,1609.82,604,None,None,0.0,0,0.0,0,,Never Contacted,Dormant Inactive
CUST00828,45,Male,Salaried,365633.39,Married,Secondary,Patna,Tier3,Salary,219,110220.82,648,Personal Loan,Active,7203.7,1,38.7,0,,Never Contacted,Mass Salaried Regular
CUST00829,28,Male,Self-Employed,576338.44,Married,Secondary,Mumbai,Tier1,Current,207,6347.65,489,Home Loan,Active,12544.26,0,0.0,0,,Never Contacted,Credit Stressed
CUST00830,39,Female,Salaried,615897.91,Married,Secondary,Patna,Tier3,Savings,114,100676.88,698,Personal Loan,Active,12284.05,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST00831,52,Male,Homemaker,189301.62,Married,Unknown,Ahmedabad,Tier2,Savings,82,6932.3,668,Education Loan,Active,5302.39,1,14.7,0,,Never Contacted,Dormant Inactive
CUST00832,41,Male,Student,350524.44,Married,Secondary,Chandigarh,Tier2,Student,109,8216.78,659,Home Loan,Active,3724.49,0,0.0,0,,Never Contacted,Young Digital
CUST00833,40,Male,Salaried,455762.11,Married,Secondary,Jaipur,Tier2,Salary,213,62545.58,696,Home Loan,Active,9951.79,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST00834,37,Male,Retired,495088.82,Married,Secondary,Lucknow,Tier2,Salary,232,3116.17,715,None,None,0.0,0,0.0,0,,Never Contacted,Dormant Inactive
CUST00835,58,Male,Retired,383151.42,Single,Secondary,Kolkata,Tier1,Savings,58,190217.54,754,Personal Loan,Active,5017.69,0,0.0,0,,Never Contacted,Retiree Conservative
CUST00836,30,Male,Salaried,232338.35,Single,Secondary,Kolkata,Tier1,Current,22,13267.54,652,None,None,0.0,0,0.0,0,,Never Contacted,Young Digital
CUST00837,54,Female,Retired,386767.37,Divorced,Tertiary,Coimbatore,Tier2,Current,220,198476.25,779,Home Loan,Active,6774.46,0,0.0,0,,Never Contacted,Retiree Conservative
CUST00838,49,Male,Business Owner,694937.47,Married,Primary,Hyderabad,Tier1,Salary,61,1016030.35,690,Home Loan,Active,8119.99,1,31.7,0,,Never Contacted,Business Growth
CUST00839,57,Male,Salaried,367536.32,Married,Secondary,Bhopal,Tier3,Savings,42,71493.81,673,None,None,0.0,1,34.2,0,,Never Contacted,Mass Salaried Regular
CUST00840,49,Female,Student,386307.29,Divorced,Secondary,Ahmedabad,Tier2,Student,143,16734.98,621,Personal Loan,Active,11073.25,1,25.5,0,,Never Contacted,Young Digital
CUST00841,36,Male,Salaried,2273012.21,Married,Secondary,Pune,Tier1,Savings,83,564828.2,775,Home Loan,Active,36801.24,1,13.4,0,,Never Contacted,Priority Affluent
CUST00842,60,Female,Retired,445521.02,Married,Secondary,Ahmedabad,Tier2,Senior Citizen,83,158987.43,760,Home Loan,Defaulted,0.0,0,0.0,0,,Never Contacted,Retiree Conservative
CUST00843,32,Other,Salaried,120000.0,Single,Tertiary,Indore,Tier2,Current,230,20093.95,660,None,None,0.0,1,22.9,0,,Never Contacted,Young Digital
CUST00844,37,Male,Salaried,579942.97,Married,Secondary,Coimbatore,Tier2,Current,42,49323.16,681,None,None,0.0,1,41.4,0,,Never Contacted,Mass Salaried Regular
CUST00845,58,Female,Business Owner,3161581.17,Married,Unknown,Ahmedabad,Tier2,Savings,82,776753.1,819,Home Loan,Closed,0.0,1,10.3,0,,Never Contacted,Priority Affluent
CUST00846,42,Male,Salaried,317216.65,Married,Secondary,Kolkata,Tier1,Savings,210,2155.42,610,Home Loan,Closed,0.0,1,72.4,0,,Never Contacted,Credit Stressed
CUST00847,28,Male,Professional,495323.61,Single,Tertiary,Jaipur,Tier2,Savings,144,57687.21,679,None,None,0.0,1,23.3,1,414.0,Failure,Mass Salaried Regular
CUST00848,41,Female,Salaried,205993.07,Divorced,Primary,Kolkata,Tier1,Salary,133,2811.76,617,Home Loan,Closed,0.0,0,0.0,4,126.0,Other,Dormant Inactive
CUST00849,48,Male,Professional,382662.17,Divorced,Secondary,Pune,Tier1,Savings,127,69608.75,704,Personal Loan,Closed,0.0,1,38.1,0,,Never Contacted,Mass Salaried Regular
CUST00850,46,Other,Self-Employed,2310088.19,Married,Secondary,Mumbai,Tier1,Savings,237,119575.65,787,Home Loan,Active,16508.42,0,0.0,0,,Never Contacted,Business Growth
CUST00851,32,Male,Salaried,365884.32,Married,Secondary,Ranchi,Tier3,Current,123,56887.32,719,Home Loan,Active,5060.29,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST00852,31,Female,Salaried,758852.1,Single,Tertiary,Pune,Tier1,Salary,17,44856.95,697,None,None,0.0,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST00853,53,Female,Self-Employed,366517.17,Married,Primary,Pune,Tier1,Savings,122,3910.85,411,None,None,0.0,1,69.1,0,,Never Contacted,Credit Stressed
CUST00854,38,Female,Self-Employed,332822.17,Single,Secondary,Bengaluru,Tier1,Savings,79,8198.5,321,Home Loan,Active,7078.95,0,0.0,0,,Never Contacted,Credit Stressed
CUST00855,32,Male,Salaried,709166.62,Married,Secondary,Ranchi,Tier3,Salary,239,39797.18,714,Home Loan,Active,19119.76,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST00856,22,Female,Student,322593.32,Single,Unknown,Bengaluru,Tier1,Student,151,34505.56,614,None,None,0.0,0,0.0,0,,Never Contacted,Young Digital
CUST00857,41,Male,Retired,317404.44,Single,Secondary,Hyderabad,Tier1,Savings,158,306764.93,814,Home Loan,Active,3159.43,0,0.0,4,343.0,Failure,Retiree Conservative
CUST00858,30,Female,Salaried,246215.92,Single,Secondary,Coimbatore,Tier2,Savings,69,2528.4,486,None,None,0.0,1,66.0,0,,Never Contacted,Credit Stressed
CUST00859,30,Male,Salaried,488920.95,Married,Tertiary,Indore,Tier2,Salary,71,57763.96,749,Home Loan,Defaulted,0.0,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST00860,28,Male,Self-Employed,330612.26,Single,Tertiary,Chandigarh,Tier2,Savings,117,13762.06,639,None,None,0.0,0,0.0,0,,Never Contacted,Young Digital
CUST00861,56,Female,Retired,309383.71,Married,Secondary,Indore,Tier2,Current,184,188794.11,709,None,None,0.0,0,0.0,0,,Never Contacted,Retiree Conservative
CUST00862,40,Female,Retired,267688.5,Single,Secondary,Ahmedabad,Tier2,Savings,108,306764.93,780,Home Loan,Active,6035.54,1,11.9,0,,Never Contacted,Retiree Conservative
CUST00863,75,Female,Retired,443767.96,Married,Secondary,Kochi,Tier2,Senior Citizen,173,419625.48,835,None,None,0.0,0,0.0,2,181.0,Success,Retiree Conservative
CUST00864,29,Female,Student,247215.85,Single,Unknown,Delhi,Tier1,Student,70,38915.99,693,None,None,0.0,0,0.0,0,,Never Contacted,Young Digital
CUST00865,26,Male,Salaried,3578123.88,Married,Secondary,Delhi,Tier1,Current,195,493563.59,900,Personal Loan,Active,37857.49,1,6.5,0,,Never Contacted,Priority Affluent
CUST00866,40,Male,Salaried,416148.93,Divorced,Secondary,Kolkata,Tier1,Savings,153,4615.77,397,Personal Loan,Closed,0.0,1,69.4,0,,Never Contacted,Credit Stressed
CUST00867,57,Male,Self-Employed,338081.66,Married,Primary,Hyderabad,Tier1,Current,223,23278.41,405,Education Loan,Active,4864.75,0,0.0,0,,Never Contacted,Credit Stressed
CUST00868,59,Female,Retired,385707.55,Married,Unknown,Indore,Tier2,Savings,122,227659.57,761,None,None,0.0,0,0.0,0,,Never Contacted,Retiree Conservative
CUST00869,36,Female,Salaried,1517664.33,Married,Tertiary,Lucknow,Tier2,Salary,193,779738.72,817,Home Loan,Active,43232.73,1,9.6,0,,Never Contacted,Priority Affluent
CUST00870,46,Female,Salaried,607862.95,Married,Secondary,Coimbatore,Tier2,Savings,126,43698.54,715,None,None,0.0,1,27.8,0,,Never Contacted,Mass Salaried Regular
CUST00871,56,Female,Retired,159012.28,Divorced,Secondary,Chandigarh,Tier2,Savings,113,69067.1,814,Home Loan,Active,2874.91,1,7.2,0,,Never Contacted,Retiree Conservative
CUST00872,39,Female,Business Owner,1812435.5,Married,Tertiary,Pune,Tier1,Savings,227,298971.92,820,Home Loan,Active,50850.64,0,0.0,0,,Never Contacted,Priority Affluent
CUST00873,30,Male,Business Owner,763242.94,Married,Tertiary,Bengaluru,Tier1,Savings,185,403990.11,768,None,None,0.0,1,41.5,0,,Never Contacted,Business Growth
CUST00874,48,Male,Salaried,530321.87,Married,Unknown,Chandigarh,Tier2,Savings,110,49678.63,722,None,None,0.0,1,31.8,0,,Never Contacted,Mass Salaried Regular
CUST00875,43,Male,Retired,289630.33,Single,Primary,Kochi,Tier2,Savings,89,3567.25,683,None,None,0.0,0,0.0,0,,Never Contacted,Dormant Inactive
CUST00876,32,Male,Salaried,503252.88,Single,Secondary,Ranchi,Tier3,Savings,44,21959.38,489,Home Loan,Active,6400.77,1,76.3,0,,Never Contacted,Credit Stressed
CUST00877,50,Female,Salaried,190796.02,Married,Secondary,Bhopal,Tier3,Salary,228,67293.82,745,Home Loan,Active,1928.22,1,28.5,1,337.0,Failure,Mass Salaried Regular
CUST00878,39,Male,Salaried,1144387.0,Married,Secondary,Jaipur,Tier2,Salary,226,92640.13,644,Home Loan,Active,12053.37,0,0.0,1,180.0,Other,Mass Salaried Regular
CUST00879,42,Female,Salaried,165333.22,Married,Primary,Patna,Tier3,Savings,63,2559.31,587,None,None,0.0,1,21.4,0,,Never Contacted,Dormant Inactive
CUST00880,45,Female,Homemaker,241407.94,Married,Primary,Kolkata,Tier1,Savings,76,1004.98,654,Home Loan,Active,4790.36,0,0.0,0,,Never Contacted,Dormant Inactive
CUST00881,52,Female,Salaried,656238.45,Divorced,Secondary,Pune,Tier1,Savings,46,168339.81,759,None,None,0.0,1,34.3,0,,Never Contacted,Mass Salaried Regular
CUST00882,52,Female,Homemaker,285301.37,Married,Secondary,Patna,Tier3,Current,148,15757.99,660,Home Loan,Closed,0.0,0,0.0,3,190.0,Success,Dormant Inactive
CUST00883,42,Female,Self-Employed,1233712.04,Married,Primary,Chandigarh,Tier2,Current,138,769897.73,726,Home Loan,Active,21635.71,1,34.9,0,,Never Contacted,Business Growth
CUST00884,32,Male,Self-Employed,404055.73,Married,Secondary,Jaipur,Tier2,Salary,233,28447.95,658,None,None,0.0,1,27.1,0,,Never Contacted,Young Digital
CUST00885,38,Male,Salaried,418245.03,Married,Secondary,Kolkata,Tier1,Current,127,74926.6,672,Home Loan,Active,10659.21,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST00886,41,Female,Salaried,651064.89,Married,Secondary,Lucknow,Tier2,Salary,145,199047.98,743,Home Loan,Active,6178.93,1,25.3,0,,Never Contacted,Mass Salaried Regular
CUST00887,38,Female,Salaried,665111.5,Divorced,Secondary,Chennai,Tier1,Savings,142,63957.63,735,Home Loan,Active,12943.17,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST00888,25,Female,Salaried,716144.4,Single,Secondary,Bhopal,Tier3,Current,216,54250.5,732,Home Loan,Active,18963.34,1,25.1,0,,Never Contacted,Mass Salaried Regular
CUST00889,23,Male,Salaried,403672.56,Married,Primary,Patna,Tier3,Savings,219,85731.23,694,Personal Loan,Active,10737.41,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST00890,28,Female,Self-Employed,207499.3,Single,Secondary,Kolkata,Tier1,Savings,164,15337.17,656,None,None,0.0,0,0.0,0,,Never Contacted,Dormant Inactive
CUST00891,34,Male,Salaried,468090.96,Single,Primary,Kolkata,Tier1,Current,49,69129.9,750,Home Loan,Active,10135.84,1,33.2,0,,Never Contacted,Mass Salaried Regular
CUST00892,50,Male,Business Owner,2518457.06,Married,Tertiary,Indore,Tier2,Savings,75,809097.61,768,None,None,0.0,0,0.0,0,,Never Contacted,Business Growth
CUST00893,34,Male,Salaried,527020.67,Single,Secondary,Hyderabad,Tier1,Salary,104,97635.07,726,Home Loan,Active,8144.68,1,29.9,1,184.0,Failure,Mass Salaried Regular
CUST00894,40,Male,Business Owner,1977522.72,Married,Secondary,Jaipur,Tier2,Savings,62,847573.17,756,Home Loan,Active,21881.58,1,6.7,0,,Never Contacted,Priority Affluent
CUST00895,66,Female,Retired,338403.15,Divorced,Unknown,Indore,Tier2,Senior Citizen,146,154339.56,741,None,None,0.0,0,0.0,0,,Never Contacted,Retiree Conservative
CUST00896,45,Male,Salaried,420072.35,Married,Secondary,Hyderabad,Tier1,Savings,181,14861.03,402,None,None,0.0,1,70.7,0,,Never Contacted,Credit Stressed
CUST00897,36,Female,Professional,470809.87,Married,Secondary,Bhopal,Tier3,Savings,102,247847.01,754,Home Loan,Closed,0.0,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST00898,38,Female,Salaried,386342.24,Divorced,Secondary,Ahmedabad,Tier2,Salary,218,198817.89,703,Home Loan,Active,3675.19,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST00899,41,Female,Salaried,740771.03,Married,Secondary,Pune,Tier1,Salary,67,102524.85,724,Home Loan,Active,20600.76,0,0.0,3,295.0,Failure,Mass Salaried Regular
CUST00900,32,Male,Student,221182.07,Married,Tertiary,Kolkata,Tier1,Student,156,46895.54,683,Home Loan,Active,1958.9,0,0.0,0,,Never Contacted,Young Digital
CUST00901,49,Female,Salaried,184551.74,Married,Secondary,Kochi,Tier2,Savings,133,32904.66,669,Home Loan,Active,4946.38,1,31.1,1,245.0,Other,Young Digital
CUST00902,48,Female,Salaried,344415.74,Married,Secondary,Mumbai,Tier1,Salary,114,151804.64,679,None,None,0.0,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST00903,33,Female,Salaried,3356704.65,Married,Tertiary,Indore,Tier2,Current,107,505786.1,856,Home Loan,Closed,0.0,1,10.3,0,,Never Contacted,Priority Affluent
CUST00904,57,Female,Salaried,142174.46,Married,Secondary,Lucknow,Tier2,Savings,138,53352.42,636,Personal Loan,Active,2429.84,0,0.0,0,,Never Contacted,Young Digital
CUST00905,37,Female,Business Owner,1805131.06,Single,Tertiary,Bengaluru,Tier1,Salary,48,67347.83,743,Home Loan,Closed,0.0,0,0.0,0,,Never Contacted,Business Growth
CUST00906,33,Female,Homemaker,139811.04,Married,Secondary,Jaipur,Tier2,Current,173,3001.68,646,Home Loan,Closed,0.0,0,0.0,1,322.0,Failure,Dormant Inactive
CUST00907,36,Male,Student,353362.67,Married,Tertiary,Jaipur,Tier2,Student,56,11690.25,662,Home Loan,Active,4410.17,0,0.0,0,,Never Contacted,Young Digital
CUST00908,36,Male,Salaried,2022993.63,Single,Tertiary,Chennai,Tier1,Salary,23,298971.92,779,None,None,0.0,1,13.2,0,,Never Contacted,Priority Affluent
CUST00909,41,Female,Salaried,686892.22,Married,Secondary,Patna,Tier3,Salary,239,96268.72,673,Home Loan,Active,18222.14,1,24.9,0,,Never Contacted,Mass Salaried Regular
CUST00910,38,Male,Salaried,532602.39,Divorced,Secondary,Kolkata,Tier1,Current,219,91932.87,703,Home Loan,Closed,0.0,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST00911,62,Male,Retired,185314.56,Married,Primary,Hyderabad,Tier1,Senior Citizen,133,296580.83,787,Home Loan,Active,3144.53,1,8.0,3,178.0,Failure,Retiree Conservative
CUST00912,53,Male,Salaried,259602.18,Divorced,Secondary,Indore,Tier2,Savings,83,4520.05,363,Home Loan,Closed,0.0,1,68.6,0,,Never Contacted,Credit Stressed
CUST00913,52,Female,Self-Employed,426963.3,Married,Primary,Indore,Tier2,Current,181,5146.84,327,Personal Loan,Active,4706.15,1,80.3,0,,Never Contacted,Credit Stressed
CUST00914,31,Male,Business Owner,3366057.24,Married,Tertiary,Delhi,Tier1,Salary,54,187422.86,696,Home Loan,Active,76739.51,0,0.0,0,,Never Contacted,Business Growth
CUST00915,50,Male,Business Owner,3148728.48,Single,Secondary,Kolkata,Tier1,Salary,185,263495.91,731,Auto Loan,Active,25596.77,0,0.0,0,,Never Contacted,Business Growth
CUST00916,30,Female,Business Owner,1271596.21,Married,Tertiary,Pune,Tier1,Savings,179,194145.41,752,Home Loan,Active,12962.46,1,37.7,1,355.0,Failure,Business Growth
CUST00917,35,Male,Professional,1883419.08,Single,Secondary,Nagpur,Tier2,Savings,54,712977.22,797,Home Loan,Closed,0.0,1,16.0,0,,Never Contacted,Priority Affluent
CUST00918,28,Female,Salaried,465559.17,Married,Primary,Kolkata,Tier1,Current,19,66001.28,750,Personal Loan,Active,4784.26,0,0.0,4,373.0,Other,Mass Salaried Regular
CUST00919,57,Female,Salaried,625255.37,Married,Primary,Kolkata,Tier1,Salary,47,118228.94,706,None,None,0.0,1,25.7,0,,Never Contacted,Mass Salaried Regular
CUST00920,28,Female,Salaried,762269.08,Single,Tertiary,Delhi,Tier1,Salary,15,7073.64,683,Home Loan,Active,20394.27,0,0.0,0,,Never Contacted,Young Digital
CUST00921,54,Male,Salaried,2022308.34,Married,Unknown,Kochi,Tier2,Current,34,465893.54,900,None,None,0.0,1,14.6,0,,Never Contacted,Priority Affluent
CUST00922,41,Male,Salaried,416549.68,Married,Tertiary,Indore,Tier2,Savings,237,3690.54,452,Home Loan,Closed,0.0,1,81.9,0,,Never Contacted,Credit Stressed
CUST00923,51,Male,Self-Employed,468710.28,Married,Primary,Chennai,Tier1,Current,137,8126.7,716,None,None,0.0,0,0.0,0,,Never Contacted,Dormant Inactive
CUST00924,24,Female,Self-Employed,346030.08,Single,Tertiary,Jaipur,Tier2,Savings,85,43278.3,653,None,None,0.0,0,0.0,0,,Never Contacted,Young Digital
CUST00925,56,Female,Salaried,432558.09,Married,Secondary,Coimbatore,Tier2,Savings,186,139612.42,717,None,None,0.0,1,29.9,0,,Never Contacted,Mass Salaried Regular
CUST00926,41,Male,Professional,387648.49,Single,Secondary,Kolkata,Tier1,Savings,218,77147.45,720,Home Loan,Closed,0.0,1,29.3,0,,Never Contacted,Mass Salaried Regular
CUST00927,41,Female,Salaried,604114.66,Single,Secondary,Ahmedabad,Tier2,Savings,210,39797.18,696,None,None,0.0,1,22.3,0,,Never Contacted,Mass Salaried Regular
CUST00928,36,Male,Salaried,537339.44,Divorced,Secondary,Chandigarh,Tier2,Savings,38,44074.15,394,None,None,0.0,0,0.0,0,,Never Contacted,Credit Stressed
CUST00929,51,Female,Salaried,136154.27,Divorced,Tertiary,Bhopal,Tier3,Salary,75,2426.8,631,None,None,0.0,0,0.0,0,,Never Contacted,Dormant Inactive
CUST00930,57,Female,Retired,523636.77,Married,Secondary,Kochi,Tier2,Salary,109,219937.27,770,Personal Loan,Active,5574.97,0,0.0,0,,Never Contacted,Retiree Conservative
CUST00931,25,Male,Professional,394565.09,Single,Secondary,Nagpur,Tier2,Savings,107,24868.59,747,Education Loan,Active,4801.73,1,25.1,0,,Never Contacted,Mass Salaried Regular
CUST00932,31,Female,Salaried,320733.16,Single,Secondary,Indore,Tier2,Salary,91,85455.6,664,Home Loan,Active,7339.43,0,0.0,1,275.0,Other,Mass Salaried Regular
CUST00933,54,Female,Professional,393518.02,Married,Primary,Chandigarh,Tier2,Savings,72,54687.31,711,Home Loan,Active,5115.89,1,26.8,0,,Never Contacted,Mass Salaried Regular
CUST00934,64,Female,Retired,381661.01,Married,Tertiary,Lucknow,Tier2,Senior Citizen,231,330689.52,766,None,None,0.0,0,0.0,2,91.0,Failure,Retiree Conservative
CUST00935,48,Female,Retired,348050.78,Married,Primary,Chandigarh,Tier2,Savings,55,481811.38,702,Home Loan,Active,8441.94,0,0.0,0,,Never Contacted,Retiree Conservative
CUST00936,32,Male,Salaried,540874.09,Single,Secondary,Ahmedabad,Tier2,Savings,47,54740.25,744,Home Loan,Active,14101.38,0,0.0,1,189.0,Success,Mass Salaried Regular
CUST00937,47,Female,Self-Employed,1323029.18,Married,Secondary,Indore,Tier2,Savings,34,108402.58,716,Personal Loan,Closed,0.0,1,45.0,0,,Never Contacted,Business Growth
CUST00938,43,Female,Salaried,426721.83,Married,Secondary,Nagpur,Tier2,Savings,181,115871.15,672,Home Loan,Active,3464.36,1,23.4,0,,Never Contacted,Mass Salaried Regular
CUST00939,34,Female,Salaried,308205.22,Married,Secondary,Chennai,Tier1,Salary,240,11810.67,335,None,None,0.0,1,67.2,2,150.0,Failure,Credit Stressed
CUST00940,52,Female,Salaried,2946865.9,Married,Tertiary,Bengaluru,Tier1,Savings,155,737160.58,799,Education Loan,Active,69384.16,1,9.8,0,,Never Contacted,Priority Affluent
CUST00941,50,Female,Salaried,606151.23,Divorced,Secondary,Kolkata,Tier1,Salary,159,143493.37,705,Home Loan,Active,16136.61,1,29.1,8,287.0,Failure,Mass Salaried Regular
CUST00942,41,Male,Salaried,215409.23,Married,Primary,Delhi,Tier1,Salary,113,46120.87,407,Home Loan,Closed,0.0,1,73.9,0,,Never Contacted,Credit Stressed
CUST00943,24,Male,Professional,845221.69,Single,Secondary,Mumbai,Tier1,Current,40,117182.5,721,Home Loan,Active,7435.49,1,32.7,0,,Never Contacted,Mass Salaried Regular
CUST00944,52,Female,Professional,562517.42,Married,Secondary,Jaipur,Tier2,Savings,201,44685.55,695,Home Loan,Active,7034.21,1,27.6,0,,Never Contacted,Mass Salaried Regular
CUST00945,30,Male,Salaried,313079.3,Single,Tertiary,Nagpur,Tier2,Salary,52,2101.02,638,Home Loan,Active,6396.59,0,0.0,0,,Never Contacted,Young Digital
CUST00946,54,Female,Salaried,472149.75,Married,Secondary,Indore,Tier2,Savings,237,123997.6,688,None,None,0.0,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST00947,29,Female,Retired,120000.0,Single,Secondary,Lucknow,Tier2,Savings,161,6807.45,680,None,None,0.0,1,20.6,0,,Never Contacted,Dormant Inactive
CUST00948,54,Female,Salaried,409691.93,Married,Primary,Patna,Tier3,Savings,60,12248.02,443,Home Loan,Active,5011.23,0,0.0,3,130.0,Other,Credit Stressed
CUST00949,50,Female,Salaried,338544.58,Divorced,Secondary,Jaipur,Tier2,Savings,151,3713.94,396,None,None,0.0,1,71.5,0,,Never Contacted,Credit Stressed
CUST00950,75,Female,Professional,414778.94,Married,Unknown,Hyderabad,Tier1,Senior Citizen,54,105746.59,732,None,None,0.0,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST00951,33,Male,Salaried,120000.0,Married,Secondary,Coimbatore,Tier2,Savings,64,28139.04,671,Home Loan,Closed,0.0,0,0.0,0,,Never Contacted,Young Digital
CUST00952,31,Female,Salaried,479130.7,Single,Secondary,Ranchi,Tier3,Savings,67,86168.16,716,Home Loan,Active,5652.71,1,26.5,0,,Never Contacted,Mass Salaried Regular
CUST00953,31,Male,Professional,436523.73,Married,Secondary,Chandigarh,Tier2,Savings,136,18287.51,732,Home Loan,Active,3040.72,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST00954,57,Male,Salaried,566345.4,Married,Unknown,Hyderabad,Tier1,Savings,19,68783.62,721,Home Loan,Closed,0.0,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST00955,29,Female,Business Owner,775728.73,Married,Tertiary,Coimbatore,Tier2,Savings,166,769431.5,715,Home Loan,Active,10736.38,1,34.8,0,,Never Contacted,Business Growth
CUST00956,36,Male,Salaried,563253.52,Married,Primary,Bengaluru,Tier1,Savings,220,7192.07,534,Home Loan,Closed,0.0,1,67.3,1,342.0,Failure,Credit Stressed
CUST00957,77,Female,Retired,221904.85,Married,Tertiary,Pune,Tier1,Senior Citizen,52,564642.61,739,None,None,0.0,1,8.9,0,,Never Contacted,Retiree Conservative
CUST00958,33,Male,Student,323995.65,Single,Secondary,Coimbatore,Tier2,Student,153,21848.4,653,None,None,0.0,0,0.0,0,,Never Contacted,Young Digital
CUST00959,52,Male,Student,626720.35,Married,Secondary,Chennai,Tier1,Student,191,12562.07,658,None,None,0.0,1,26.0,0,,Never Contacted,Young Digital
CUST00960,33,Other,Student,317194.27,Single,Tertiary,Chennai,Tier1,Student,209,14360.54,728,None,None,0.0,0,0.0,0,,Never Contacted,Young Digital
CUST00961,52,Female,Salaried,513177.29,Divorced,Secondary,Mumbai,Tier1,Savings,55,12627.87,636,Home Loan,Active,9064.63,1,26.3,0,,Never Contacted,Young Digital
CUST00962,23,Male,Salaried,291842.76,Single,Secondary,Patna,Tier3,Savings,72,26138.5,595,None,None,0.0,1,29.8,0,,Never Contacted,Young Digital
CUST00963,32,Male,Salaried,314762.55,Single,Secondary,Ahmedabad,Tier2,Savings,233,76483.65,757,None,None,0.0,0,0.0,2,455.0,Failure,Mass Salaried Regular
