CustomerID,SavingsAccount,CreditCard,FixedDeposit,Insurance,Investment,Loan,NumProductsOwned
CUST01393,1,1,1,1,0,1,5
CUST01394,1,1,1,1,1,1,6
CUST01395,1,0,0,0,0,1,2
CUST01396,1,1,1,1,0,1,5
CUST01397,1,0,0,0,0,0,1
CUST01398,1,1,0,0,0,1,3
CUST01399,1,0,0,0,0,0,1
CUST01400,1,1,0,1,1,0,4
CUST01401,1,1,0,0,0,0,2
CUST01402,1,1,1,1,1,1,6
CUST01403,1,0,0,1,0,1,3
CUST01404,1,0,0,1,0,1,3
CUST01405,1,1,1,0,0,0,3
CUST01406,1,1,0,1,0,0,3
CUST01407,1,1,0,0,1,1,4
CUST01408,1,1,1,1,1,0,5
CUST01409,1,1,0,0,0,0,2
CUST01410,1,1,0,0,0,1,3
CUST01411,1,1,0,0,0,0,2
CUST01412,1,1,0,0,1,0,3
CUST01413,1,0,0,0,0,1,2
CUST01414,0,0,1,0,0,0,1
CUST01415,1,1,0,0,1,1,4
CUST01416,1,0,1,1,0,0,3
CUST01417,1,1,0,0,0,1,3
CUST01418,1,0,0,0,1,1,3
CUST01419,1,1,0,0,0,1,3
CUST01420,1,0,1,0,0,0,2
CUST01421,1,0,0,0,0,1,2
CUST01422,1,1,0,0,0,1,3
CUST01423,1,0,0,0,1,1,3
CUST01424,1,1,0,0,0,1,3
CUST01425,1,0,0,1,1,0,3
CUST01426,1,1,0,0,0,0,2
CUST01427,1,1,1,1,1,1,6
CUST01428,1,1,1,0,1,1,5
CUST01429,1,1,0,0,0,0,2
CUST01430,1,1,0,0,0,1,3
CUST01431,1,1,1,0,1,1,5
CUST01432,1,0,0,0,0,0,1
CUST01433,1,1,1,1,0,1,5
CUST01434,1,0,0,1,0,1,3
CUST01435,1,1,1,1,0,0,4
CUST01436,1,0,1,0,1,1,4
CUST01437,1,0,0,0,0,1,2
CUST01438,1,0,0,0,1,1,3
CUST01439,1,1,0,1,0,1,4
CUST01440,0,0,1,0,0,1,2
CUST01441,1,0,0,1,0,1,3
CUST01442,1,0,1,1,1,0,4
CUST01443,1,1,0,0,0,1,3
CUST01444,1,1,1,1,0,1,5
CUST01445,1,0,0,0,0,1,2
CUST01446,1,1,1,0,1,0,4
CUST01447,1,1,0,0,0,1,3
CUST01448,1,0,0,0,1,0,2
CUST01449,1,0,1,0,0,0,2
CUST01450,1,0,1,1,0,1,4
CUST01451,1,0,1,1,0,0,3
CUST01452,1,0,0,0,0,0,1
CUST01453,1,0,0,0,0,1,2
CUST01454,1,0,0,1,1,1,4
CUST01455,1,1,0,0,0,0,2
CUST01456,1,1,0,1,1,1,5
CUST01457,1,1,1,1,0,0,4
CUST01458,1,1,0,0,0,1,3
CUST01459,1,0,0,1,0,0,2
CUST01460,1,1,1,1,0,1,5
CUST01461,1,0,1,0,0,0,2
CUST01462,1,1,0,0,0,0,2
CUST01463,1,1,0,1,0,1,4
CUST01464,1,0,0,1,0,1,3
CUST01465,1,0,0,0,0,1,2
CUST01466,1,0,1,0,0,0,2
CUST01467,1,1,0,0,0,0,2
CUST01468,1,0,0,0,1,1,3
CUST01469,1,0,1,1,0,1,4
CUST01470,1,0,1,0,0,1,3
CUST01471,1,1,0,1,1,1,5
CUST01472,1,1,1,0,1,0,4
CUST01473,1,1,1,1,1,1,6
CUST01474,1,1,0,0,1,0,3
CUST01475,1,0,0,0,0,0,1
CUST01476,1,1,1,0,1,0,4
CUST01477,1,0,0,0,1,0,2
CUST01478,1,1,0,1,1,1,5
CUST01479,1,1,0,0,0,0,2
CUST01480,1,0,0,0,1,0,2
CUST01481,1,0,1,0,1,1,4
CUST01482,1,1,1,1,1,0,5
CUST01483,1,0,0,0,0,1,2
CUST01484,1,0,0,1,0,1,3
CUST01485,1,0,0,1,0,0,2
CUST01486,1,1,1,1,1,1,6
CUST01487,1,1,1,1,0,0,4
CUST01488,1,0,0,0,1,1,3
CUST01489,1,0,0,0,0,0,1
CUST01490,1,0,0,0,1,1,3
CUST01491,1,1,1,0,1,1,5
CUST01492,1,1,1,1,0,1,5
CUST01493,1,1,0,0,0,0,2
CUST01494,1,0,1,1,1,0,4
CUST01495,1,0,0,0,0,0,1
CUST01496,1,0,0,0,0,0,1
CUST01497,1,0,0,0,0,1,2
CUST01498,1,0,0,0,0,1,2
CUST01499,1,1,1,1,0,1,5
CUST01500,1,1,0,0,0,0,2
